subject,trial_index,trialIndex,sentence,image,trialType,isMatch,rt_sent,rt_img,hit,list,time_elapsed,correct_response,response
wzwr3r6r,324,85,"<div style=""font-size: 30px;"">There was a cactus in the pot.</div>","<img src=""Images/closet.jpg""/>",filler,,573,628,true,list_3,387705,n,n
wzwr3r6r,327,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,456,1080,true,list_3,390016,n,n
wzwr3r6r,330,26,"<div style=""font-size: 30px;"">There was a garbage bag in the dumpster.</div>","<img src=""Images/garbagebagempty.jpg""/>",experimental,n,1649,799,true,list_3,393226,y,y
wzwr3r6r,333,40,"<div style=""font-size: 30px;"">There was a goose in the field.</div>","<img src=""Images/gooseland.jpg""/>",experimental,y,637,898,true,list_3,395541,y,y
wzwr3r6r,336,107,"<div style=""font-size: 30px;"">There was a mouse in the trap.</div>","<img src=""Images/wateringcan.jpg""/>",filler,,522,736,true,list_3,397563,n,n
wzwr3r6r,339,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,395,1290,true,list_3,400023,n,n
wzwr3r6r,342,32,"<div style=""font-size: 30px;"">There was a match in the box.</div>","<img src=""Images/match.jpg""/>",experimental,y,524,755,true,list_3,402077,y,y
wzwr3r6r,345,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,623,612,true,list_3,404078,n,n
wzwr3r6r,348,50,"<div style=""font-size: 30px;"">There was pineapple on the plant.</div>","<img src=""Images/pineapplechunk.jpg""/>",experimental,n,445,2001,true,list_3,407299,y,y
wzwr3r6r,351,113,"<div style=""font-size: 30px;"">There was a head on the neck.</div>","<img src=""Images/pinecone.jpg""/>",filler,,1105,694,true,list_3,409869,n,n
wzwr3r6r,354,59,"<div style=""font-size: 30px;"">There was an egg in the refrigerator.</div>","<img src=""Images/eggpan.jpg""/>",experimental,n,1038,2485,true,list_3,414155,y,y
wzwr3r6r,357,69,"<div style=""font-size: 30px;"">There was a bush in the meadow.</div>","<img src=""Images/hairpin.jpg""/>",filler,,915,712,true,list_3,416544,n,n
wzwr3r6r,360,74,"<div style=""font-size: 30px;"">There was a calculator on the desk.</div>","<img src=""Images/comb.jpg""/>",filler,,669,743,true,list_3,418733,n,n
wzwr3r6r,363,23,"<div style=""font-size: 30px;"">There was a hockey player on the bench.</div>","<img src=""Images/hockeyice.jpg""/>",experimental,n,705,875,true,list_3,421086,y,y
f3jtxofp,6,45,"<div style=""font-size: 30px;"">There was sugar on the table.</div>","<img src=""Images/sugar.jpg""/>",experimental,n,4888,693,true,list_4,34608,y,y
f3jtxofp,9,47,"<div style=""font-size: 30px;"">There was a horse in the arena.</div>","<img src=""Images/horserunning.jpg""/>",experimental,y,1147,475,true,list_4,37011,y,y
f3jtxofp,12,92,"<div style=""font-size: 30px;"">There was a wrench in the toolbox.</div>","<img src=""Images/tambourine.jpg""/>",filler,,912,850,true,list_4,39547,n,n
f3jtxofp,15,59,"<div style=""font-size: 30px;"">There was an egg in the refrigerator.</div>","<img src=""Images/egg.jpg""/>",experimental,y,904,558,true,list_4,41788,y,y
f3jtxofp,18,21,"<div style=""font-size: 30px;"">There was a lime in the produce section.</div>","<img src=""Images/lime.jpg""/>",experimental,y,2226,886,true,list_4,45667,y,y
f3jtxofp,21,107,"<div style=""font-size: 30px;"">There was a mouse in the trap.</div>","<img src=""Images/wateringcan.jpg""/>",filler,,2345,508,true,list_4,49289,n,n
f3jtxofp,24,35,"<div style=""font-size: 30px;"">There was a fish in the pond.</div>","<img src=""Images/fishoven.jpg""/>",experimental,n,1699,2368,true,list_4,54129,y,y
f3jtxofp,27,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,1776,605,true,list_4,57268,n,n
f3jtxofp,30,105,"<div style=""font-size: 30px;"">There was a whistle in the gym.</div>","<img src=""Images/safetypin.jpg""/>",filler,,2113,505,true,list_4,60650,n,n
f3jtxofp,33,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,1611,945,true,list_4,63973,n,n
f3jtxofp,36,102,"<div style=""font-size: 30px;"">There was a cork in the bottle.</div>","<img src=""Images/clock.jpg""/>",filler,,2100,499,true,list_4,67348,n,n
f3jtxofp,39,68,"<div style=""font-size: 30px;"">There was a tent in the shadow.</div>","<img src=""Images/peanut.jpg""/>",filler,,1660,473,true,list_4,70252,n,n
f3jtxofp,42,34,"<div style=""font-size: 30px;"">There was a coat on the rack.</div>","<img src=""Images/coatfloor.jpg""/>",experimental,n,2162,508,true,list_4,73691,y,y
f3jtxofp,45,2,"<div style=""font-size: 30px;"">There was apple pie on the plate.</div>","<img src=""Images/applepie.jpg""/>",experimental,n,4716,665,true,list_4,79847,y,y
f3jtxofp,48,98,"<div style=""font-size: 30px;"">There was milk in the jar.</div>","<img src=""Images/strawberry.jpg""/>",filler,,960,847,true,list_4,82419,n,n
f3jtxofp,51,4,"<div style=""font-size: 30px;"">There was an owl in the sky.</div>","<img src=""Images/owlsit.jpg""/>",experimental,n,2172,516,true,list_4,85869,y,y
f3jtxofp,54,86,"<div style=""font-size: 30px;"">There was a chair in the bedroom.</div>","<img src=""Images/cauliflower.jpg""/>",filler,,832,826,true,list_4,88280,n,n
f3jtxofp,57,7,"<div style=""font-size: 30px;"">There was a lamp on the table.</div>","<img src=""Images/lampfloor.jpg""/>",experimental,n,1082,658,true,list_4,90788,y,y
f3jtxofp,60,24,"<div style=""font-size: 30px;"">There was a scarf on the rack.</div>","<img src=""Images/scarfhanging.jpg""/>",experimental,y,1620,1053,true,list_4,94219,y,y
f3jtxofp,63,116,"<div style=""font-size: 30px;"">There was a seal in the cove.</div>","<img src=""Images/brush.jpg""/>",filler,,2864,483,true,list_4,98331,n,n
f3jtxofp,66,74,"<div style=""font-size: 30px;"">There was a calculator on the desk.</div>","<img src=""Images/comb.jpg""/>",filler,,603,581,true,list_4,100275,n,n
f3jtxofp,69,109,"<div style=""font-size: 30px;"">There was a chessboard in the classroom.</div>","<img src=""Images/bridge.jpg""/>",filler,,637,836,true,list_4,102522,n,n
f3jtxofp,72,111,"<div style=""font-size: 30px;"">There was a blanket in the armchair.</div>","<img src=""Images/pan.jpg""/>",filler,,736,680,true,list_4,104707,n,n
f3jtxofp,75,50,"<div style=""font-size: 30px;"">There was pineapple on the plant.</div>","<img src=""Images/pineapple.jpg""/>",experimental,y,1257,343,true,list_4,107070,y,y
f3jtxofp,78,100,"<div style=""font-size: 30px;"">There was a carriage on the highway.</div>","<img src=""Images/orange.jpg""/>",filler,,963,524,true,list_4,109325,n,n
f3jtxofp,81,115,"<div style=""font-size: 30px;"">There was a lounge in the garden.</div>","<img src=""Images/racquetballracket.jpg""/>",filler,,872,401,true,list_4,111364,n,n
f3jtxofp,84,65,"<div style=""font-size: 30px;"">There was a doll on the bench.</div>","<img src=""Images/crate.jpg""/>",filler,,669,510,true,list_4,113320,n,n
f3jtxofp,87,53,"<div style=""font-size: 30px;"">There was onion in the basket.</div>","<img src=""Images/onion.jpg""/>",experimental,y,841,605,true,list_4,115534,y,y
f3jtxofp,90,93,"<div style=""font-size: 30px;"">There was a goat in the distance.</div>","<img src=""Images/dandelion.jpg""/>",filler,,486,454,true,list_4,117236,n,n
f3jtxofp,93,12,"<div style=""font-size: 30px;"">There was a shirt on the shelf.</div>","<img src=""Images/shirthanging.jpg""/>",experimental,n,379,463,true,list_4,118836,y,y
f3jtxofp,96,84,"<div style=""font-size: 30px;"">There was a surfboard in the river.</div>","<img src=""Images/cookinggrill.jpg""/>",filler,,477,681,true,list_4,120759,n,n
f3jtxofp,99,26,"<div style=""font-size: 30px;"">There was a garbage bag in the cupboard.</div>","<img src=""Images/garbagebagempty.jpg""/>",experimental,y,499,635,true,list_4,122669,y,y
f3jtxofp,102,8,"<div style=""font-size: 30px;"">There was a sailboat on the lake.</div>","<img src=""Images/boatnosail.jpg""/>",experimental,n,564,575,true,list_4,124569,y,y
f3jtxofp,105,104,"<div style=""font-size: 30px;"">There was a deck in the boardgame.</div>","<img src=""Images/church.jpg""/>",filler,,584,665,true,list_4,126584,n,n
f3jtxofp,108,60,"<div style=""font-size: 30px;"">There was a frog in the field.</div>","<img src=""Images/frogsit.jpg""/>",experimental,y,1301,408,true,list_4,129047,y,y
f3jtxofp,111,9,"<div style=""font-size: 30px;"">There was squid in the pasta.</div>","<img src=""Images/squid.jpg""/>",experimental,n,555,1262,true,list_4,131635,y,y
f3jtxofp,114,91,"<div style=""font-size: 30px;"">There was football in the stadium.</div>","<img src=""Images/apartment.jpg""/>",filler,,1228,554,true,list_4,134186,n,n
f3jtxofp,117,30,"<div style=""font-size: 30px;"">There was a tissue in the box.</div>","<img src=""Images/tissue.jpg""/>",experimental,y,670,1424,true,list_4,137059,y,y
f3jtxofp,120,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,594,438,true,list_4,138864,n,n
f3jtxofp,123,41,"<div style=""font-size: 30px;"">There was tape on the shelf.</div>","<img src=""Images/tape.jpg""/>",experimental,n,398,606,true,list_4,140640,y,y
f3jtxofp,126,58,"<div style=""font-size: 30px;"">There was watermelon in the garden.</div>","<img src=""Images/watermelonwhole.jpg""/>",experimental,y,482,406,true,list_4,142300,y,y
f3jtxofp,129,16,"<div style=""font-size: 30px;"">There was a shoelace in the package.</div>","<img src=""Images/shoelace.jpg""/>",experimental,y,635,397,true,list_4,144090,y,y
f3jtxofp,132,88,"<div style=""font-size: 30px;"">There was a pot on the stove.</div>","<img src=""Images/rose.jpg""/>",filler,,380,475,true,list_4,145706,n,n
f3jtxofp,135,81,"<div style=""font-size: 30px;"">There was a mannequin in the shop.</div>","<img src=""Images/axe.jpg""/>",filler,,227,585,true,list_4,147292,n,n
f3jtxofp,138,89,"<div style=""font-size: 30px;"">There was a snake in the grass.</div>","<img src=""Images/plunger.jpg""/>",filler,,308,844,true,list_4,149215,n,n
f3jtxofp,141,119,"<div style=""font-size: 30px;"">There was a guitar on the stage.</div>","<img src=""Images/candle.jpg""/>",filler,,1929,583,true,list_4,152494,n,n
f3jtxofp,144,51,"<div style=""font-size: 30px;"">There was wool in the basket.</div>","<img src=""Images/woolball.jpg""/>",experimental,y,263,474,true,list_4,153989,y,y
f3jtxofp,147,94,"<div style=""font-size: 30px;"">There was chimney on the roof.</div>","<img src=""Images/fountain.jpg""/>",filler,,1962,566,true,list_4,157288,n,n
f3jtxofp,150,112,"<div style=""font-size: 30px;"">There was a mayonnaise in the sandwich.</div>","<img src=""Images/tweezers.jpg""/>",filler,,468,476,true,list_4,158990,n,n
f3jtxofp,153,29,"<div style=""font-size: 30px;"">There was paint in the store.</div>","<img src=""Images/paintcan.jpg""/>",experimental,y,758,390,true,list_4,160916,y,y
f3jtxofp,156,106,"<div style=""font-size: 30px;"">There was a hippo in the zoo.</div>","<img src=""Images/crane.jpg""/>",filler,,457,412,true,list_4,162545,n,n
f3jtxofp,159,52,"<div style=""font-size: 30px;"">There was a map in the glove compartment.</div>","<img src=""Images/mapfolded.jpg""/>",experimental,y,252,986,false,list_4,164549,y,n
f3jtxofp,162,23,"<div style=""font-size: 30px;"">There was a hockey player on the ice.</div>","<img src=""Images/hockeyice.jpg""/>",experimental,y,882,395,true,list_4,166596,y,y
f3jtxofp,165,77,"<div style=""font-size: 30px;"">There was a lipstick in the purse.</div>","<img src=""Images/castle.jpg""/>",filler,,424,649,true,list_4,168435,n,n
f3jtxofp,168,95,"<div style=""font-size: 30px;"">There was a mug on the coaster.</div>","<img src=""Images/grater.jpg""/>",filler,,510,842,true,list_4,170560,n,n
f3jtxofp,171,114,"<div style=""font-size: 30px;"">There was a skier in the mountain.</div>","<img src=""Images/mangocut.jpg""/>",filler,,667,427,true,list_4,172415,n,n
f3jtxofp,174,38,"<div style=""font-size: 30px;"">There was a carrot in the garden.</div>","<img src=""Images/carrotsliced.jpg""/>",experimental,n,405,712,true,list_4,174287,y,y
f3jtxofp,177,48,"<div style=""font-size: 30px;"">There was ketchup on the plate.</div>","<img src=""Images/ketchup.jpg""/>",experimental,y,514,496,true,list_4,176058,y,y
f3jtxofp,180,97,"<div style=""font-size: 30px;"">There was a pyramid by the museum.</div>","<img src=""Images/couch.jpg""/>",filler,,607,486,true,list_4,177917,n,n
f3jtxofp,183,6,"<div style=""font-size: 30px;"">There was a book on the photocopier.</div>","<img src=""Images/book.jpg""/>",experimental,n,553,996,true,list_4,180230,y,y
f3jtxofp,186,17,"<div style=""font-size: 30px;"">There was a walnut on the tree.</div>","<img src=""Images/walnut.jpg""/>",experimental,y,581,405,true,list_4,181985,y,y
f3jtxofp,189,101,"<div style=""font-size: 30px;"">There was salt on the table.</div>","<img src=""Images/shed.jpg""/>",filler,,412,401,true,list_4,183566,n,n
f3jtxofp,192,43,"<div style=""font-size: 30px;"">There was bread in the bakery window.</div>","<img src=""Images/breadtoast.jpg""/>",experimental,n,781,382,true,list_4,185498,y,y
f3jtxofp,195,46,"<div style=""font-size: 30px;"">There was a newspaper on the rack.</div>","<img src=""Images/newspaperrack.jpg""/>",experimental,y,487,380,false,list_4,187131,y,n
f3jtxofp,198,87,"<div style=""font-size: 30px;"">There was a blueberry in the cereal.</div>","<img src=""Images/cushion.jpg""/>",filler,,485,427,true,list_4,188810,n,n
f3jtxofp,201,3,"<div style=""font-size: 30px;"">There was a towel on the rack.</div>","<img src=""Images/towelfloor.jpg""/>",experimental,n,424,466,true,list_4,190472,y,y
f3jtxofp,204,61,"<div style=""font-size: 30px;"">There was a monkey on the beach.</div>","<img src=""Images/pawn.jpg""/>",filler,,426,365,true,list_4,192032,n,n
f3jtxofp,207,113,"<div style=""font-size: 30px;"">There was a head on the neck.</div>","<img src=""Images/pinecone.jpg""/>",filler,,369,437,true,list_4,193609,n,n
f3jtxofp,210,69,"<div style=""font-size: 30px;"">There was a bush in the meadow.</div>","<img src=""Images/hairpin.jpg""/>",filler,,632,502,true,list_4,195513,n,n
f3jtxofp,213,49,"<div style=""font-size: 30px;"">There was apple in the salad.</div>","<img src=""Images/applewedges.jpg""/>",experimental,y,528,415,true,list_4,197217,y,y
f3jtxofp,216,54,"<div style=""font-size: 30px;"">There was wheat in the field.</div>","<img src=""Images/wheat.jpg""/>",experimental,y,660,444,false,list_4,199100,y,n
f3jtxofp,219,18,"<div style=""font-size: 30px;"">There was cheesecake for the party.</div>","<img src=""Images/cheesecake.jpg""/>",experimental,y,2366,854,true,list_4,203094,y,y
f3jtxofp,222,22,"<div style=""font-size: 30px;"">There was a hose on the wall.</div>","<img src=""Images/hosewall.jpg""/>",experimental,y,864,497,true,list_4,205223,y,y
f3jtxofp,225,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,445,1188,true,list_4,207629,n,n
f3jtxofp,228,99,"<div style=""font-size: 30px;"">There was a plug by the door.</div>","<img src=""Images/bat.jpg""/>",filler,,604,519,true,list_4,209527,n,n
f3jtxofp,231,20,"<div style=""font-size: 30px;"">There was a lobster in the sea.</div>","<img src=""Images/lobster.jpg""/>",experimental,y,499,371,true,list_4,211170,y,y
f3jtxofp,234,71,"<div style=""font-size: 30px;"">There was a skateboard on the ground.</div>","<img src=""Images/bus.jpg""/>",filler,,400,480,true,list_4,212812,n,n
f3jtxofp,237,82,"<div style=""font-size: 30px;"">There was an ornament on the skirt.</div>","<img src=""Images/eraser.jpg""/>",filler,,575,656,true,list_4,214807,n,n
f3jtxofp,240,76,"<div style=""font-size: 30px;"">There was a kayak in the river.</div>","<img src=""Images/lamppost.jpg""/>",filler,,594,583,true,list_4,216740,n,n
f3jtxofp,243,120,"<div style=""font-size: 30px;"">There was a cottage in the valley.</div>","<img src=""Images/candy.jpg""/>",filler,,468,1184,true,list_4,219147,n,n
f3jtxofp,246,33,"<div style=""font-size: 30px;"">There was spaghetti in the box.</div>","<img src=""Images/spaghetticooked.jpg""/>",experimental,n,474,425,true,list_4,220818,y,y
f3jtxofp,249,39,"<div style=""font-size: 30px;"">There was a banana on the counter.</div>","<img src=""Images/bananacut.jpg""/>",experimental,n,928,576,true,list_4,223082,y,y
f3jtxofp,252,66,"<div style=""font-size: 30px;"">There was a pen in her satchel.</div>","<img src=""Images/dice.jpg""/>",filler,,543,1524,true,list_4,225909,n,n
f3jtxofp,255,37,"<div style=""font-size: 30px;"">There was tinfoil in the drawer.</div>","<img src=""Images/foilcrcumpled.jpg""/>",experimental,n,634,443,true,list_4,227753,y,y
f3jtxofp,258,96,"<div style=""font-size: 30px;"">There was a bicycle in the driveway.</div>","<img src=""Images/acorn.jpg""/>",filler,,646,529,true,list_4,229686,n,n
f3jtxofp,261,5,"<div style=""font-size: 30px;"">There was tomato on the pizza.</div>","<img src=""Images/tomato.jpg""/>",experimental,n,411,579,true,list_4,231440,y,y
f3jtxofp,264,11,"<div style=""font-size: 30px;"">There was ice in the gutter.</div>","<img src=""Images/ice.jpg""/>",experimental,n,419,518,true,list_4,233146,y,y
f3jtxofp,267,13,"<div style=""font-size: 30px;"">There was a staple in the article.</div>","<img src=""Images/staplemachine.jpg""/>",experimental,n,904,456,true,list_4,235278,y,y
f3jtxofp,270,14,"<div style=""font-size: 30px;"">There was a zodiac in the garage.</div>","<img src=""Images/zodiac.jpg""/>",experimental,n,538,734,false,list_4,237311,y,n
f3jtxofp,273,56,"<div style=""font-size: 30px;"">There was soap in the dish.</div>","<img src=""Images/soapbar.jpg""/>",experimental,y,285,355,true,list_4,238715,y,y
f3jtxofp,276,19,"<div style=""font-size: 30px;"">There was a swiss knife in his pocket.</div>","<img src=""Images/swissknifeclosed.jpg""/>",experimental,y,485,530,true,list_4,240498,y,y
